0,0,0,0,0,XXXX-XX-XX-to-XXXX-XX-XX
1,286726,91749,0,0,2018-07-27
2,318028,120792,224195,93830,2018-07-28
3,468078,211181,374383,173794,2018-07-29
4,444272,198660,315480,138303,2018-07-30
5,407159,161658,279331,99895,2018-07-31
6,345158,138557,231807,82170,2018-08-01
7,367639,128262,265553,75530,2018-08-02
8,376470,121076,279595,72298,2018-08-03
9,328201,112914,237531,66745,2018-08-04
10,307685,108280,221781,63651,2018-08-05
11,319089,102928,236087,59407,2018-08-06
12,259937,95525,177732,51825,2018-08-07
13,251965,90415,173858,48968,2018-08-08
14,263924,85771,186733,45254,2018-08-09
15,294683,82981,218312,44244,2018-08-10
16,264919,77796,194203,41956,2018-08-11
17,258727,77838,188012,42848,2018-08-12
18,356116,81037,281642,46319,2018-08-13
19,342193,78068,260745,42163,2018-08-14
20,361834,76768,278886,41883,2018-08-15
21,367261,74313,286259,39841,2018-08-16
22,354654,70907,274832,37249,2018-08-17
23,237002,67033,167937,36098,2018-08-18
24,123106,67453,66170,36918,2018-08-19
25,122579,66148,66674,36010,2018-08-20
26,116909,63445,60886,33184,2018-08-21
27,204396,61413,150017,32106,2018-08-22
28,240577,60446,183859,31852,2018-08-23
29,216816,59165,162386,31857,2018-08-24
30,216661,59088,161798,32624,2018-08-25
31,204754,60185,150745,33647,2018-08-26
32,200349,58890,147363,32509,2018-08-27
33,193257,57281,141199,31564,2018-08-28
34,257121,57946,205447,31958,2018-08-29
35,227958,53720,177117,29280,2018-08-30
